517  ,  -7.00  ,  -34.18  ,  -0.57  ,  -569.66
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
528  ,  4.00  ,  19.53  ,  0.33  ,  325.52
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
532  ,  8.00  ,  39.06  ,  0.65  ,  651.04
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
531  ,  7.00  ,  34.18  ,  0.57  ,  569.66
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
516  ,  -8.00  ,  -39.06  ,  -0.65  ,  -651.04
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
535  ,  11.00  ,  53.71  ,  0.90  ,  895.18
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
535  ,  11.00  ,  53.71  ,  0.90  ,  895.18
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
529  ,  5.00  ,  24.41  ,  0.41  ,  406.90
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
514  ,  -10.00  ,  -48.83  ,  -0.81  ,  -813.80
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
528  ,  4.00  ,  19.53  ,  0.33  ,  325.52
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
534  ,  10.00  ,  48.83  ,  0.81  ,  813.80
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
516  ,  -8.00  ,  -39.06  ,  -0.65  ,  -651.04
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
532  ,  8.00  ,  39.06  ,  0.65  ,  651.04
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
531  ,  7.00  ,  34.18  ,  0.57  ,  569.66
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
513  ,  -11.00  ,  -53.71  ,  -0.90  ,  -895.18
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
514  ,  -10.00  ,  -48.83  ,  -0.81  ,  -813.80
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
534  ,  10.00  ,  48.83  ,  0.81  ,  813.80
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
519  ,  -5.00  ,  -24.41  ,  -0.41  ,  -406.90
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
532  ,  8.00  ,  39.06  ,  0.65  ,  651.04
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
517  ,  -7.00  ,  -34.18  ,  -0.57  ,  -569.66
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
527  ,  3.00  ,  14.65  ,  0.24  ,  244.14
512  ,  -12.00  ,  -58.59  ,  -0.98  ,  -976.56
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
527  ,  3.00  ,  14.65  ,  0.24  ,  244.14
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
532  ,  8.00  ,  39.06  ,  0.65  ,  651.04
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
518  ,  -6.00  ,  -29.30  ,  -0.49  ,  -488.28
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
528  ,  4.00  ,  19.53  ,  0.33  ,  325.52
513  ,  -11.00  ,  -53.71  ,  -0.90  ,  -895.18
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
532  ,  8.00  ,  39.06  ,  0.65  ,  651.04
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
527  ,  3.00  ,  14.65  ,  0.24  ,  244.14
513  ,  -11.00  ,  -53.71  ,  -0.90  ,  -895.18
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
529  ,  5.00  ,  24.41  ,  0.41  ,  406.90
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
529  ,  5.00  ,  24.41  ,  0.41  ,  406.90
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
514  ,  -10.00  ,  -48.83  ,  -0.81  ,  -813.80
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
531  ,  7.00  ,  34.18  ,  0.57  ,  569.66
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
513  ,  -11.00  ,  -53.71  ,  -0.90  ,  -895.18
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
531  ,  7.00  ,  34.18  ,  0.57  ,  569.66
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
518  ,  -6.00  ,  -29.30  ,  -0.49  ,  -488.28
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
512  ,  -12.00  ,  -58.59  ,  -0.98  ,  -976.56
527  ,  3.00  ,  14.65  ,  0.24  ,  244.14
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
534  ,  10.00  ,  48.83  ,  0.81  ,  813.80
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
517  ,  -7.00  ,  -34.18  ,  -0.57  ,  -569.66
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
534  ,  10.00  ,  48.83  ,  0.81  ,  813.80
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
519  ,  -5.00  ,  -24.41  ,  -0.41  ,  -406.90
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
528  ,  4.00  ,  19.53  ,  0.33  ,  325.52
513  ,  -11.00  ,  -53.71  ,  -0.90  ,  -895.18
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
531  ,  7.00  ,  34.18  ,  0.57  ,  569.66
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
527  ,  3.00  ,  14.65  ,  0.24  ,  244.14
513  ,  -11.00  ,  -53.71  ,  -0.90  ,  -895.18
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
531  ,  7.00  ,  34.18  ,  0.57  ,  569.66
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
513  ,  -11.00  ,  -53.71  ,  -0.90  ,  -895.18
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
534  ,  10.00  ,  48.83  ,  0.81  ,  813.80
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
527  ,  3.00  ,  14.65  ,  0.24  ,  244.14
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
514  ,  -10.00  ,  -48.83  ,  -0.81  ,  -813.80
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
531  ,  7.00  ,  34.18  ,  0.57  ,  569.66
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
532  ,  8.00  ,  39.06  ,  0.65  ,  651.04
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
516  ,  -8.00  ,  -39.06  ,  -0.65  ,  -651.04
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
530  ,  6.00  ,  29.30  ,  0.49  ,  488.28
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
535  ,  11.00  ,  53.71  ,  0.90  ,  895.18
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
516  ,  -8.00  ,  -39.06  ,  -0.65  ,  -651.04
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
529  ,  5.00  ,  24.41  ,  0.41  ,  406.90
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
535  ,  11.00  ,  53.71  ,  0.90  ,  895.18
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
514  ,  -10.00  ,  -48.83  ,  -0.81  ,  -813.80
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
527  ,  3.00  ,  14.65  ,  0.24  ,  244.14
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
535  ,  11.00  ,  53.71  ,  0.90  ,  895.18
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
514  ,  -10.00  ,  -48.83  ,  -0.81  ,  -813.80
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
528  ,  4.00  ,  19.53  ,  0.33  ,  325.52
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
535  ,  11.00  ,  53.71  ,  0.90  ,  895.18
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
516  ,  -8.00  ,  -39.06  ,  -0.65  ,  -651.04
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
519  ,  -5.00  ,  -24.41  ,  -0.41  ,  -406.90
527  ,  3.00  ,  14.65  ,  0.24  ,  244.14
514  ,  -10.00  ,  -48.83  ,  -0.81  ,  -813.80
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
532  ,  8.00  ,  39.06  ,  0.65  ,  651.04
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
518  ,  -6.00  ,  -29.30  ,  -0.49  ,  -488.28
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
527  ,  3.00  ,  14.65  ,  0.24  ,  244.14
513  ,  -11.00  ,  -53.71  ,  -0.90  ,  -895.18
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
531  ,  7.00  ,  34.18  ,  0.57  ,  569.66
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
535  ,  11.00  ,  53.71  ,  0.90  ,  895.18
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
516  ,  -8.00  ,  -39.06  ,  -0.65  ,  -651.04
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
529  ,  5.00  ,  24.41  ,  0.41  ,  406.90
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
534  ,  10.00  ,  48.83  ,  0.81  ,  813.80
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
516  ,  -8.00  ,  -39.06  ,  -0.65  ,  -651.04
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
517  ,  -7.00  ,  -34.18  ,  -0.57  ,  -569.66
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
536  ,  12.00  ,  58.59  ,  0.98  ,  976.56
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
534  ,  10.00  ,  48.83  ,  0.81  ,  813.80
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
517  ,  -7.00  ,  -34.18  ,  -0.57  ,  -569.66
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
528  ,  4.00  ,  19.53  ,  0.33  ,  325.52
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
519  ,  -5.00  ,  -24.41  ,  -0.41  ,  -406.90
531  ,  7.00  ,  34.18  ,  0.57  ,  569.66
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
532  ,  8.00  ,  39.06  ,  0.65  ,  651.04
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
514  ,  -10.00  ,  -48.83  ,  -0.81  ,  -813.80
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
529  ,  5.00  ,  24.41  ,  0.41  ,  406.90
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
531  ,  7.00  ,  34.18  ,  0.57  ,  569.66
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
527  ,  3.00  ,  14.65  ,  0.24  ,  244.14
510  ,  -14.00  ,  -68.36  ,  -1.14  ,  -1139.32
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
530  ,  6.00  ,  29.30  ,  0.49  ,  488.28
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
534  ,  10.00  ,  48.83  ,  0.81  ,  813.80
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
526  ,  2.00  ,  9.77  ,  0.16  ,  162.76
516  ,  -8.00  ,  -39.06  ,  -0.65  ,  -651.04
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
520  ,  -4.00  ,  -19.53  ,  -0.33  ,  -325.52
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
528  ,  4.00  ,  19.53  ,  0.33  ,  325.52
522  ,  -2.00  ,  -9.77  ,  -0.16  ,  -162.76
525  ,  1.00  ,  4.88  ,  0.08  ,  81.38
523  ,  -1.00  ,  -4.88  ,  -0.08  ,  -81.38
521  ,  -3.00  ,  -14.65  ,  -0.24  ,  -244.14
535  ,  11.00  ,  53.71  ,  0.90  ,  895.18
